WindPRO Meteo Data Export version 7
Geographical Coordinates (WGS84):	Longitude: 	9.120000	Latitude: 	56.065548
Local Coordinates: (UTM (north)-WGS84 Zone: 32)	Easting: 	507471.46	Northing: 	6213381.43	EPSG: 32632
Description:	ERA5 (Gaussian Grid)_N56.065548_E009.12
User label:	
Date time format:	yyyy-MM-dd hh:mm
Decimal separator:	"."
Digit group separator:	","
Displacement height [m]:	0.0
All time stamps:	(UTC+01:00) Brussels, Copenhagen, Madrid, Paris
UTC offset [minutes]:	-60

StatusValues:
Ok	0
Disabled	1
Below limit	2
Above limit	4
Duplicate	8
Null value	16
Missing	32
Other error	128

Calibration factors: The files that windPRO imports from are assumed to hold calibrated data - from these it is often possible to see which logger calibration factors are used.
windPRO offer by import optional recalibration factors. Please note that although it is possible to have individual calibration factors for each signal type, only the scale and offset from the first file, from the first import filter, are shown below.
Additionally, if a signal is based on multiple channels, only the scale and offset of the first channel is exported.
Logger scale	#N/A
Logger offset	#N/A
Import scale	1	1							1	1							1	1	1	1									
Import offset	0	0							0	0							0	0	0	0									

Note that SampleStatus takes precedence over DataStatus which means that DataStatus is only relevant if SampleStatus is OK.

TimeStamp	MeanWindSpeedUID_10.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_10.0m|Wind direction|L0.00|U360.00	Comment_10.0m	TimeStampStatus_10.0m	SampleStatus_10.0m	DataStatus_MeanWindSpeedUID_10.0m	DataStatus_DirectionUID_10.0m	MeanWindSpeedUID_100.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_100.0m|Wind direction|L0.00|U360.00	Comment_100.0m	TimeStampStatus_100.0m	SampleStatus_100.0m	DataStatus_MeanWindSpeedUID_100.0m	DataStatus_DirectionUID_100.0m	TemperatureUID_2.0m|Temperature|L-50.00|U60.00	SolarRadiationUID_2.0m|Solar irradiation|L-10.00|U2000.00	StabilityUID_2.0m|Stability (1/L)	RelativeHumidityUID_2.0m|Relative humidity|L0.00|U100.00	Comment_2.0m	TimeStampStatus_2.0m	SampleStatus_2.0m	DataStatus_TemperatureUID_2.0m	DataStatus_SolarRadiationUID_2.0m	DataStatus_StabilityUID_2.0m	DataStatus_RelativeHumidityUID_2.0m	
	[m/s]	[Degrees]						[m/s]	[Degrees]						[Deg C]	[W/m²]	[1/m]	[%]							
2005-01-08 08:00	12.27	216.8		0	0	0	0	18.87	217.8		0	0	0	0	8.7	0.0000	0.000700	83.2		0	0	0	0	0	0
2005-01-08 09:00	12.48	213.7		0	0	0	0	19.37	214.7		0	0	0	0	8.1	2.7900	0.001213	87.8		0	0	0	0	0	0
2005-01-08 10:00	12.73	210.6		0	0	0	0	19.83	212.0		0	0	0	0	7.9	13.4800	0.001094	89.0		0	0	0	0	0	0
2005-01-08 11:00	13.14	212.9		0	0	0	0	20.46	214.4		0	0	0	0	7.5	7.0800	0.000819	90.8		0	0	0	0	0	0
2005-01-08 12:00	14.27	218.3		0	0	0	0	22.05	219.3		0	0	0	0	8.3	71.8000	0.000976	87.2		0	0	0	0	0	0
2005-01-08 13:00	14.48	216.6		0	0	0	0	22.30	217.7		0	0	0	0	8.9	143.6100	0.000499	67.5		0	0	0	0	0	0
2005-01-08 14:00	17.69	218.6		0	0	0	0	26.91	219.6		0	0	0	0	8.2	44.4100	0.000367	58.8		0	0	0	0	0	0
2005-01-08 15:00	18.46	230.5		0	0	0	0	28.30	232.0		0	0	0	0	6.6	8.6000	0.000456	73.5		0	0	0	0	0	0
2005-01-08 16:00	19.26	257.6		0	0	0	0	29.38	259.4		0	0	0	0	5.9	0.0000	0.000686	81.1		0	0	0	0	0	0
2005-01-08 17:00	17.80	265.5		0	0	0	0	27.38	266.1		0	0	0	0	5.9	0.0000	0.001677	78.8		0	0	0	0	0	0
2005-01-08 18:00	16.40	262.9		0	0	0	0	25.10	263.6		0	0	0	0	6.6	0.0000	0.001376	71.9		0	0	0	0	0	0
2005-01-08 19:00	15.34	264.5		0	0	0	0	23.41	265.2		0	0	0	0	6.8	0.0000	0.000965	67.5		0	0	0	0	0	0
2005-01-08 20:00	14.79	266.3		0	0	0	0	22.52	266.6		0	0	0	0	6.1	0.0000	0.001043	67.8		0	0	0	0	0	0
2005-01-08 21:00	13.97	268.1		0	0	0	0	21.41	268.7		0	0	0	0	5.8	0.0000	0.001083	67.8		0	0	0	0	0	0
2005-01-08 22:00	12.87	266.5		0	0	0	0	19.92	267.5		0	0	0	0	4.4	0.0000	0.000952	80.9		0	0	0	0	0	0
2005-01-08 23:00	13.06	269.6		0	0	0	0	20.08	270.0		0	0	0	0	5.7	0.0000	0.001470	66.3		0	0	0	0	0	0
2005-01-09 00:00	12.30	266.6		0	0	0	0	19.05	267.0		0	0	0	0	5.2	0.0000	0.001848	75.4		0	0	0	0	0	0
2005-01-09 01:00	12.03	263.2		0	0	0	0	18.74	264.1		0	0	0	0	5.9	0.0000	0.001386	69.3		0	0	0	0	0	0
2005-01-09 02:00	12.02	260.1		0	0	0	0	18.59	260.9		0	0	0	0	6.2	0.0000	0.001214	66.4		0	0	0	0	0	0
2005-01-09 03:00	12.43	258.0		0	0	0	0	19.13	258.0		0	0	0	0	5.8	0.0000	0.002364	71.3		0	0	0	0	0	0
2005-01-09 04:00	12.10	258.3		0	0	0	0	18.72	258.2		0	0	0	0	5.7	0.0000	0.002146	77.7		0	0	0	0	0	0
2005-01-09 05:00	11.87	255.3		0	0	0	0	18.41	255.9		0	0	0	0	5.7	0.0000	0.001854	79.3		0	0	0	0	0	0
2005-01-09 06:00	11.87	256.4		0	0	0	0	18.60	257.3		0	0	0	0	5.7	0.0000	0.001964	84.0		0	0	0	0	0	0
2005-01-09 07:00	11.14	259.2		0	0	0	0	17.49	260.7		0	0	0	0	5.3	0.0000	0.002105	88.8		0	0	0	0	0	0
2005-01-09 08:00	10.70	267.4		0	0	0	0	16.84	268.4		0	0	0	0	5.2	0.0000	0.002275	90.7		0	0	0	0	0	0
2005-01-09 09:00	9.72	274.5		0	0	0	0	15.29	276.3		0	0	0	0	4.9	16.3700	0.003180	90.7		0	0	0	0	0	0
2005-01-09 10:00	8.97	275.7		0	0	0	0	14.24	278.2		0	0	0	0	5.4	45.9400	0.002103	88.8		0	0	0	0	0	0
2005-01-09 11:00	9.56	280.1		0	0	0	0	14.92	281.9		0	0	0	0	5.7	82.0300	0.002317	87.6		0	0	0	0	0	0
2005-01-09 12:00	9.65	278.7		0	0	0	0	14.94	279.9		0	0	0	0	6.3	136.2300	0.001621	82.3		0	0	0	0	0	0
2005-01-09 13:00	9.32	274.6		0	0	0	0	14.31	275.8		0	0	0	0	6.9	123.5700	0.001619	77.8		0	0	0	0	0	0
2005-01-09 14:00	8.73	271.4		0	0	0	0	13.62	272.4		0	0	0	0	7.1	74.7700	0.002895	76.2		0	0	0	0	0	0
2005-01-09 15:00	8.12	263.5		0	0	0	0	12.91	265.0		0	0	0	0	6.8	23.6600	0.005424	78.9		0	0	0	0	0	0
2005-01-09 16:00	7.47	256.6		0	0	0	0	12.09	258.5		0	0	0	0	6.6	0.0400	0.006919	84.1		0	0	0	0	0	0
2005-01-09 17:00	7.06	247.7		0	0	0	0	11.64	249.9		0	0	0	0	6.6	0.0000	0.006811	89.5		0	0	0	0	0	0
2005-01-09 18:00	6.85	242.4		0	0	0	0	11.33	244.9		0	0	0	0	6.7	0.0000	0.003493	94.6		0	0	0	0	0	0
2005-01-09 19:00	7.22	239.5		0	0	0	0	11.66	241.8		0	0	0	0	7.3	0.0000	0.003275	92.1		0	0	0	0	0	0
2005-01-09 20:00	7.12	233.5		0	0	0	0	11.59	235.9		0	0	0	0	7.4	0.0000	0.004725	90.2		0	0	0	0	0	0
2005-01-09 21:00	7.35	224.7		0	0	0	0	12.20	226.7		0	0	0	0	7.1	0.0000	0.002518	90.8		0	0	0	0	0	0
2005-01-09 22:00	8.18	221.6		0	0	0	0	13.27	223.7		0	0	0	0	6.8	0.0000	0.002709	90.8		0	0	0	0	0	0
2005-01-09 23:00	8.52	218.3		0	0	0	0	13.81	220.2		0	0	0	0	7.1	0.0000	0.002879	90.2		0	0	0	0	0	0
2005-01-10 00:00	8.76	212.7		0	0	0	0	14.05	214.2		0	0	0	0	7.3	0.0000	0.002304	85.9		0	0	0	0	0	0
2005-01-10 01:00	9.32	207.8		0	0	0	0	14.83	209.9		0	0	0	0	7.0	0.0000	0.001504	85.3		0	0	0	0	0	0
2005-01-10 02:00	10.24	209.0		0	0	0	0	16.18	211.0		0	0	0	0	7.1	0.0000	0.001360	88.9		0	0	0	0	0	0
2005-01-10 03:00	10.37	215.3		0	0	0	0	16.35	217.2		0	0	0	0	7.7	0.0000	0.001312	94.7		0	0	0	0	0	0
2005-01-10 04:00	10.60	224.9		0	0	0	0	16.58	226.6		0	0	0	0	8.4	0.0000	0.001402	98.7		0	0	0	0	0	0
2005-01-10 05:00	10.90	231.6		0	0	0	0	17.07	233.1		0	0	0	0	9.4	0.0000	0.001753	95.4		0	0	0	0	0	0
2005-01-10 06:00	10.97	232.7		0	0	0	0	17.23	233.9		0	0	0	0	9.9	0.0000	0.001717	91.6		0	0	0	0	0	0
2005-01-10 07:00	11.25	232.9		0	0	0	0	17.64	234.0		0	0	0	0	9.9	0.0000	0.001397	89.8		0	0	0	0	0	0
2005-01-10 08:00	11.31	233.0		0	0	0	0	17.74	234.0		0	0	0	0	10.0	0.0000	0.001391	88.6		0	0	0	0	0	0
2005-01-10 09:00	11.45	232.5		0	0	0	0	17.98	233.5		0	0	0	0	10.1	14.0300	0.001328	86.2		0	0	0	0	0	0
2005-01-10 10:00	11.52	231.6		0	0	0	0	17.99	232.4		0	0	0	0	10.2	38.0600	0.001041	84.5		0	0	0	0	0	0
2005-01-10 11:00	11.04	233.7		0	0	0	0	17.16	234.7		0	0	0	0	10.3	31.0600	0.000910	81.7		0	0	0	0	0	0
2005-01-10 12:00	10.74	233.8		0	0	0	0	16.67	234.9		0	0	0	0	10.3	29.6700	0.000763	81.1		0	0	0	0	0	0
2005-01-10 13:00	10.81	234.8		0	0	0	0	16.74	235.8		0	0	0	0	10.3	17.1400	0.000662	82.2		0	0	0	0	0	0
2005-01-10 14:00	10.87	237.4		0	0	0	0	16.80	238.6		0	0	0	0	10.3	30.5400	0.000769	83.3		0	0	0	0	0	0
2005-01-10 15:00	10.92	239.1		0	0	0	0	16.92	240.4		0	0	0	0	10.3	13.8500	0.001196	82.2		0	0	0	0	0	0
2005-01-10 16:00	10.79	242.5		0	0	0	0	16.84	243.6		0	0	0	0	9.9	0.0700	0.001936	82.7		0	0	0	0	0	0
2005-01-10 17:00	10.51	247.3		0	0	0	0	16.36	248.5		0	0	0	0	9.6	0.0000	0.002182	83.3		0	0	0	0	0	0
2005-01-10 18:00	9.82	250.4		0	0	0	0	15.43	251.8		0	0	0	0	9.3	0.0000	0.002431	82.1		0	0	0	0	0	0
2005-01-10 19:00	8.88	252.0		0	0	0	0	14.04	253.7		0	0	0	0	8.8	0.0000	0.002560	82.6		0	0	0	0	0	0
2005-01-10 20:00	7.98	252.6		0	0	0	0	12.82	254.6		0	0	0	0	8.4	0.0000	0.004667	84.3		0	0	0	0	0	0
2005-01-10 21:00	7.31	251.6		0	0	0	0	12.01	253.8		0	0	0	0	8.0	0.0000	0.004783	87.2		0	0	0	0	0	0
2005-01-10 22:00	6.93	248.9		0	0	0	0	11.65	251.5		0	0	0	0	7.6	0.0000	0.006727	90.2		0	0	0	0	0	0
2005-01-10 23:00	6.88	249.3		0	0	0	0	11.57	251.9		0	0	0	0	7.1	0.0000	0.008025	89.6		0	0	0	0	0	0
2005-01-11 00:00	6.54	250.6		0	0	0	0	11.18	253.0		0	0	0	0	6.6	0.0000	0.008206	90.1		0	0	0	0	0	0
2005-01-11 01:00	6.27	250.8		0	0	0	0	10.78	253.4		0	0	0	0	6.4	0.0000	0.010631	89.5		0	0	0	0	0	0
2005-01-11 02:00	5.84	250.7		0	0	0	0	10.21	253.6		0	0	0	0	6.3	0.0000	0.011414	89.5		0	0	0	0	0	0
2005-01-11 03:00	5.53	250.7		0	0	0	0	9.71	254.3		0	0	0	0	5.8	0.0000	0.015293	89.5		0	0	0	0	0	0
2005-01-11 04:00	5.32	246.0		0	0	0	0	9.43	249.8		0	0	0	0	5.4	0.0000	0.019313	90.7		0	0	0	0	0	0
2005-01-11 05:00	5.21	242.2		0	0	0	0	9.39	246.5		0	0	0	0	5.2	0.0000	0.017648	91.3		0	0	0	0	0	0
2005-01-11 06:00	5.37	240.7		0	0	0	0	9.63	244.7		0	0	0	0	5.0	0.0000	0.014380	92.6		0	0	0	0	0	0
2005-01-11 07:00	5.47	239.4		0	0	0	0	9.68	243.4		0	0	0	0	5.0	0.0000	0.012196	92.6		0	0	0	0	0	0
2005-01-11 08:00	5.40	235.9		0	0	0	0	9.59	240.3		0	0	0	0	5.2	0.0500	0.010117	92.6		0	0	0	0	0	0
2005-01-11 09:00	5.57	233.2		0	0	0	0	9.75	237.1		0	0	0	0	5.6	31.1300	0.009505	92.0		0	0	0	0	0	0
2005-01-11 10:00	5.80	232.0		0	0	0	0	10.00	235.5		0	0	0	0	5.9	97.6200	0.004652	89.5		0	0	0	0	0	0
2005-01-11 11:00	5.63	231.4		0	0	0	0	9.27	234.7		0	0	0	0	6.4	146.6300	0.001752	89.5		0	0	0	0	0	0
2005-01-11 12:00	4.89	223.6		0	0	0	0	9.28	228.9		0	0	0	0	7.0	163.6800	-0.001191	88.3		0	0	0	0	0	0
2005-01-11 13:00	7.18	228.9		0	0	0	0	10.90	229.0		0	0	0	0	7.4	120.9200	-0.000364	85.3		0	0	0	0	0	0
2005-01-11 14:00	7.09	224.6		0	0	0	0	11.23	225.6		0	0	0	0	7.6	73.1000	0.001124	84.8		0	0	0	0	0	0
2005-01-11 15:00	6.76	216.4		0	0	0	0	10.61	218.4		0	0	0	0	7.0	22.5200	0.002112	88.9		0	0	0	0	0	0
2005-01-11 16:00	6.37	213.3		0	0	0	0	10.49	215.6		0	0	0	0	6.7	0.1400	0.003000	90.2		0	0	0	0	0	0
2005-01-11 17:00	6.36	210.3		0	0	0	0	10.68	213.1		0	0	0	0	6.9	0.0000	0.002235	90.2		0	0	0	0	0	0
2005-01-11 18:00	6.67	207.6		0	0	0	0	10.90	210.2		0	0	0	0	7.1	0.0000	0.001328	91.4		0	0	0	0	0	0
2005-01-11 19:00	7.01	203.7		0	0	0	0	11.23	206.0		0	0	0	0	7.1	0.0000	0.003215	90.8		0	0	0	0	0	0
2005-01-11 20:00	7.27	198.0		0	0	0	0	11.73	200.5		0	0	0	0	7.1	0.0000	0.003697	90.2		0	0	0	0	0	0
2005-01-11 21:00	7.53	191.5		0	0	0	0	12.31	194.5		0	0	0	0	7.5	0.0000	0.001355	87.8		0	0	0	0	0	0
2005-01-11 22:00	8.15	190.5		0	0	0	0	12.97	193.1		0	0	0	0	7.6	0.0000	0.001219	87.8		0	0	0	0	0	0
2005-01-11 23:00	8.63	194.4		0	0	0	0	13.72	197.3		0	0	0	0	7.9	0.0000	0.001522	91.5		0	0	0	0	0	0
2005-01-12 00:00	9.03	203.3		0	0	0	0	14.36	205.7		0	0	0	0	8.1	0.0000	0.001462	94.7		0	0	0	0	0	0
2005-01-12 01:00	9.26	213.7		0	0	0	0	14.61	215.8		0	0	0	0	8.4	0.0000	0.001689	95.4		0	0	0	0	0	0
2005-01-12 02:00	8.55	224.4		0	0	0	0	13.53	226.8		0	0	0	0	8.7	0.0000	0.002053	95.4		0	0	0	0	0	0
2005-01-12 03:00	8.35	234.1		0	0	0	0	13.33	236.2		0	0	0	0	8.0	0.0000	0.005337	89.0		0	0	0	0	0	0
2005-01-12 04:00	8.51	236.7		0	0	0	0	13.94	238.4		0	0	0	0	6.9	0.0000	0.007131	80.6		0	0	0	0	0	0
2005-01-12 05:00	8.49	235.0		0	0	0	0	14.03	237.0		0	0	0	0	6.4	0.0000	0.006299	78.3		0	0	0	0	0	0
2005-01-12 06:00	8.40	234.7		0	0	0	0	13.92	236.9		0	0	0	0	6.2	0.0000	0.005465	77.2		0	0	0	0	0	0
2005-01-12 07:00	8.58	233.6		0	0	0	0	14.16	235.6		0	0	0	0	6.3	0.0000	0.004501	76.1		0	0	0	0	0	0
2005-01-12 08:00	9.16	230.8		0	0	0	0	14.98	232.5		0	0	0	0	6.4	0.0900	0.003611	75.6		0	0	0	0	0	0
2005-01-12 09:00	9.80	229.8		0	0	0	0	15.80	231.5		0	0	0	0	6.3	26.7600	0.002823	73.4		0	0	0	0	0	0
2005-01-12 10:00	10.42	231.8		0	0	0	0	16.43	233.2		0	0	0	0	6.3	90.8300	0.001799	75.0		0	0	0	0	0	0
2005-01-12 11:00	10.14	232.8		0	0	0	0	15.78	234.2		0	0	0	0	6.8	120.2800	0.001021	66.5		0	0	0	0	0	0
2005-01-12 12:00	10.58	232.7		0	0	0	0	16.20	234.1		0	0	0	0	6.9	173.4800	0.000745	64.7		0	0	0	0	0	0
2005-01-12 13:00	10.91	231.1		0	0	0	0	16.63	232.2		0	0	0	0	6.9	150.2400	0.000488	64.7		0	0	0	0	0	0
2005-01-12 14:00	10.81	229.9		0	0	0	0	16.63	231.2		0	0	0	0	6.7	94.6500	0.001130	65.6		0	0	0	0	0	0
2005-01-12 15:00	11.72	233.9		0	0	0	0	17.94	234.3		0	0	0	0	6.5	26.9000	0.001441	67.9		0	0	0	0	0	0
2005-01-12 16:00	10.58	231.4		0	0	0	0	16.51	232.7		0	0	0	0	6.2	0.3200	0.002633	71.9		0	0	0	0	0	0
2005-01-12 17:00	10.26	231.0		0	0	0	0	16.12	232.6		0	0	0	0	6.0	0.0000	0.002606	74.4		0	0	0	0	0	0
2005-01-12 18:00	9.98	236.6		0	0	0	0	15.86	238.1		0	0	0	0	6.0	0.0000	0.002553	75.5		0	0	0	0	0	0
2005-01-12 19:00	10.02	242.3		0	0	0	0	15.93	244.2		0	0	0	0	5.9	0.0000	0.002740	76.0		0	0	0	0	0	0
2005-01-12 20:00	9.96	247.9		0	0	0	0	15.84	249.4		0	0	0	0	6.0	0.0000	0.002596	78.3		0	0	0	0	0	0
2005-01-12 21:00	9.81	249.6		0	0	0	0	15.60	251.2		0	0	0	0	6.0	0.0000	0.003252	79.4		0	0	0	0	0	0
2005-01-12 22:00	9.18	248.5		0	0	0	0	14.61	250.6		0	0	0	0	5.8	0.0000	0.003537	80.5		0	0	0	0	0	0
2005-01-12 23:00	8.94	245.6		0	0	0	0	14.28	247.8		0	0	0	0	5.0	0.0000	0.003167	85.7		0	0	0	0	0	0
2005-01-13 00:00	8.61	245.8		0	0	0	0	13.86	248.0		0	0	0	0	5.2	0.0000	0.003264	86.9		0	0	0	0	0	0
2005-01-13 01:00	8.24	247.4		0	0	0	0	13.20	249.8		0	0	0	0	5.1	0.0000	0.002739	86.3		0	0	0	0	0	0
2005-01-13 02:00	7.97	251.7		0	0	0	0	12.57	253.3		0	0	0	0	5.0	0.0000	0.003623	86.3		0	0	0	0	0	0
2005-01-13 03:00	7.38	253.6		0	0	0	0	11.85	256.2		0	0	0	0	4.6	0.0000	0.005906	85.0		0	0	0	0	0	0
2005-01-13 04:00	7.19	260.4		0	0	0	0	11.88	263.3		0	0	0	0	3.9	0.0000	0.007224	86.8		0	0	0	0	0	0
2005-01-13 05:00	6.79	260.0		0	0	0	0	11.34	263.8		0	0	0	0	3.9	0.0000	0.008847	83.7		0	0	0	0	0	0
2005-01-13 06:00	6.50	258.1		0	0	0	0	11.02	262.1		0	0	0	0	3.8	0.0000	0.010668	84.9		0	0	0	0	0	0
2005-01-13 07:00	6.54	261.1		0	0	0	0	11.17	265.0		0	0	0	0	3.8	0.0000	0.007757	84.9		0	0	0	0	0	0
2005-01-13 08:00	6.77	264.0		0	0	0	0	11.48	267.7		0	0	0	0	3.7	0.1400	0.007876	83.7		0	0	0	0	0	0
2005-01-13 09:00	7.02	269.2		0	0	0	0	11.79	272.2		0	0	0	0	3.7	30.6500	0.006642	83.7		0	0	0	0	0	0
2005-01-13 10:00	7.41	272.5		0	0	0	0	12.12	274.7		0	0	0	0	4.1	96.2000	0.003698	80.8		0	0	0	0	0	0
2005-01-13 11:00	7.73	278.6		0	0	0	0	12.23	281.0		0	0	0	0	4.6	142.5400	0.002289	77.5		0	0	0	0	0	0
2005-01-13 12:00	8.36	284.3		0	0	0	0	13.08	286.3		0	0	0	0	5.1	145.8800	0.001135	77.0		0	0	0	0	0	0
2005-01-13 13:00	8.05	285.0		0	0	0	0	12.95	287.6		0	0	0	0	5.2	111.5000	0.000589	74.3		0	0	0	0	0	0
2005-01-13 14:00	8.87	287.6		0	0	0	0	13.76	289.5		0	0	0	0	5.0	101.8800	0.001246	72.2		0	0	0	0	0	0
2005-01-13 15:00	8.81	288.4		0	0	0	0	13.76	290.1		0	0	0	0	4.8	37.9000	0.003301	74.8		0	0	0	0	0	0
2005-01-13 16:00	8.19	287.2		0	0	0	0	13.14	289.1		0	0	0	0	3.9	0.5300	0.004279	77.4		0	0	0	0	0	0
2005-01-13 17:00	7.85	286.5		0	0	0	0	12.83	288.8		0	0	0	0	3.8	0.0000	0.004933	79.0		0	0	0	0	0	0
2005-01-13 18:00	7.55	288.5		0	0	0	0	12.48	290.7		0	0	0	0	3.3	0.0000	0.004236	82.5		0	0	0	0	0	0
2005-01-13 19:00	7.60	290.8		0	0	0	0	12.48	292.7		0	0	0	0	3.0	0.0000	0.005519	83.6		0	0	0	0	0	0
2005-01-13 20:00	7.54	292.0		0	0	0	0	12.49	294.2		0	0	0	0	3.1	0.0000	0.005397	83.0		0	0	0	0	0	0
2005-01-13 21:00	7.30	291.3		0	0	0	0	12.18	294.3		0	0	0	0	3.4	0.0000	0.005764	84.3		0	0	0	0	0	0
2005-01-13 22:00	7.17	291.5		0	0	0	0	11.98	294.7		0	0	0	0	3.8	0.0000	0.006785	82.5		0	0	0	0	0	0
2005-01-13 23:00	6.78	292.4		0	0	0	0	11.40	295.3		0	0	0	0	3.9	0.0000	0.006900	76.8		0	0	0	0	0	0
2005-01-14 00:00	6.90	291.4		0	0	0	0	11.59	293.9		0	0	0	0	4.0	0.0000	0.008436	79.1		0	0	0	0	0	0
2005-01-14 01:00	6.57	288.7		0	0	0	0	11.19	291.2		0	0	0	0	4.1	0.0000	0.008204	82.0		0	0	0	0	0	0
2005-01-14 02:00	6.28	287.3		0	0	0	0	10.66	290.0		0	0	0	0	4.3	0.0000	0.010649	84.4		0	0	0	0	0	0
2005-01-14 03:00	5.46	284.5		0	0	0	0	9.72	288.3		0	0	0	0	4.3	0.0000	0.013066	87.5		0	0	0	0	0	0
2005-01-14 04:00	4.88	283.0		0	0	0	0	8.99	287.9		0	0	0	0	3.7	0.0000	0.016401	93.8		0	0	0	0	0	0
2005-01-14 05:00	4.51	282.4		0	0	0	0	8.64	288.5		0	0	0	0	3.7	0.0000	0.014798	93.2		0	0	0	0	0	0
2005-01-14 06:00	4.45	283.6		0	0	0	0	8.78	290.0		0	0	0	0	3.6	0.0000	0.013352	93.8		0	0	0	0	0	0
2005-01-14 07:00	4.63	287.8		0	0	0	0	9.07	293.4		0	0	0	0	3.5	0.0000	0.022279	94.5		0	0	0	0	0	0
2005-01-14 08:00	4.81	292.7		0	0	0	0	9.22	297.7		0	0	0	0	3.4	0.2300	0.022292	94.5		0	0	0	0	0	0
2005-01-14 09:00	4.80	297.7		0	0	0	0	9.11	302.3		0	0	0	0	3.2	36.5300	0.019359	93.8		0	0	0	0	0	0
2005-01-14 10:00	4.74	301.0		0	0	0	0	8.68	305.6		0	0	0	0	3.5	107.4100	0.009140	91.2		0	0	0	0	0	0
2005-01-14 11:00	4.55	307.1		0	0	0	0	7.79	311.5		0	0	0	0	4.7	159.8600	0.001611	85.0		0	0	0	0	0	0
2005-01-14 12:00	4.35	305.7		0	0	0	0	7.97	310.8		0	0	0	0	6.0	181.1200	-0.001919	78.8		0	0	0	0	0	0
2005-01-14 13:00	4.59	307.9		0	0	0	0	7.29	311.3		0	0	0	0	6.5	163.7300	0.000773	74.5		0	0	0	0	0	0
2005-01-14 14:00	4.27	312.4		0	0	0	0	7.17	315.4		0	0	0	0	6.5	109.6000	0.010135	71.4		0	0	0	0	0	0
2005-01-14 15:00	3.57	309.1		0	0	0	0	6.60	313.7		0	0	0	0	5.7	41.7400	0.041360	72.3		0	0	0	0	0	0
2005-01-14 16:00	2.96	304.3		0	0	0	0	6.51	310.5		0	0	0	0	4.3	0.8200	0.082063	78.0		0	0	0	0	0	0
2005-01-14 17:00	2.68	301.6		0	0	0	0	6.59	309.9		0	0	0	0	3.1	0.0000	0.080225	84.9		0	0	0	0	0	0
2005-01-14 18:00	2.58	303.4		0	0	0	0	6.48	311.5		0	0	0	0	2.6	0.0000	0.111709	87.3		0	0	0	0	0	0
2005-01-14 19:00	2.34	305.4		0	0	0	0	6.25	313.6		0	0	0	0	1.6	0.0000	0.713996	90.4		0	0	0	0	0	0
2005-01-14 20:00	2.27	306.0		0	0	0	0	5.64	316.5		0	0	0	0	0.8	0.0000	0.580814	91.0		0	0	0	0	0	0
2005-01-14 21:00	3.28	301.2		0	0	0	0	4.72	317.3		0	0	0	0	-0.8	0.0000	0.327392	93.6		0	0	0	0	0	0
2005-01-14 22:00	2.93	292.9		0	0	0	0	4.13	315.3		0	0	0	0	-1.5	0.0000	0.431873	94.3		0	0	0	0	0	0
2005-01-14 23:00	2.26	282.0		0	0	0	0	3.12	317.7		0	0	0	0	-0.9	0.0000	0.720340	94.3		0	0	0	0	0	0
2005-01-15 00:00	1.99	277.6		0	0	0	0	2.71	312.9		0	0	0	0	0.1	0.0000	0.970740	94.4		0	0	0	0	0	0
2005-01-15 01:00	1.22	232.1		0	0	0	0	1.62	299.1		0	0	0	0	-1.0	0.0000	0.453148	96.4		0	0	0	0	0	0
2005-01-15 02:00	1.59	210.3		0	0	0	0	1.61	264.3		0	0	0	0	-1.7	0.0000	0.419626	97.8		0	0	0	0	0	0
2005-01-15 03:00	2.19	206.5		0	0	0	0	2.35	247.0		0	0	0	0	-1.9	0.0000	0.350306	97.8		0	0	0	0	0	0
2005-01-15 04:00	2.17	213.4		0	0	0	0	3.18	248.3		0	0	0	0	-2.0	0.0000	0.125845	100.0		0	0	0	0	0	0
2005-01-15 05:00	1.30	202.2		0	0	0	0	3.23	245.6		0	0	0	0	-1.2	0.0000	0.018856	99.3		0	0	0	0	0	0
2005-01-15 06:00	1.51	192.6		0	0	0	0	3.48	233.6		0	0	0	0	-1.1	0.0000	-0.011294	97.8		0	0	0	0	0	0
2005-01-15 07:00	1.69	193.2		0	0	0	0	3.95	227.5		0	0	0	0	-0.5	0.0000	-0.007917	99.3		0	0	0	0	0	0
2005-01-15 08:00	1.83	184.5		0	0	0	0	4.03	217.2		0	0	0	0	-0.2	0.1600	0.021254	99.3		0	0	0	0	0	0
2005-01-15 09:00	1.86	181.9		0	0	0	0	4.31	211.0		0	0	0	0	0.0	16.9100	0.009976	99.3		0	0	0	0	0	0
2005-01-15 10:00	2.51	179.8		0	0	0	0	4.85	203.4		0	0	0	0	0.3	49.8800	-0.001842	99.3		0	0	0	0	0	0
2005-01-15 11:00	3.71	184.9		0	0	0	0	6.10	193.5		0	0	0	0	2.1	62.6000	0.000938	95.1		0	0	0	0	0	0
2005-01-15 12:00	4.21	186.4		0	0	0	0	6.46	191.4		0	0	0	0	3.0	85.5600	-0.002083	90.5		0	0	0	0	0	0
2005-01-15 13:00	4.22	194.8		0	0	0	0	6.62	198.1		0	0	0	0	3.8	91.3200	0.006280	88.7		0	0	0	0	0	0
2005-01-15 14:00	3.92	197.3		0	0	0	0	6.18	201.0		0	0	0	0	4.1	68.4800	0.009520	83.2		0	0	0	0	0	0
